3232,42824,42374,270,691,349,878,773,441,1217,1162,0
5137,3041,2842,420,577,349,1079,839,456,356,5003,0
13543,1529,279,240,1440,398,765,524,413,9700,324,0
13937,1423,1083,90,378,206,805,472,700,3780,176,1
9990,238,151,150,169,281,410,141,815,3135,3435,0
9426,180,116,150,151,614,455,198,815,3565,849,0
844,410,385,180,145,184,1590,1150,349,335,1381,1
13351,2138,1795,240,537,441,970,824,128,3960,318,1
6907,1197,486,240,904,128,1045,811,700,3960,688,0
932,187,87,240,422,476,985,789,815,5040,2075,0
6917,862,22,240,1037,128,970,737,456,3960,109,0
12109,507,298,1105,1217,815,880,926,815,5160,474,0
8567,1642,1154,240,693,431,740,1415,128,3960,400,0
12750,196,201,150,90,166,140,146,128,4230,4702,1
12344,854,223,210,781,233,1000,941,815,5165,2006,0
84,1453,1037,300,648,609,825,760,815,5430,17,0
4503,3822,3693,90,159,671,795,445,700,3780,2348,1
5725,788,188,150,712,361,130,210,128,4230,1020,1
6124,95,83,150,104,727,400,129,128,4230,98,1
5161,85,117,180,89,256,140,190,281,2880,9,0
8123,506,331,150,275,308,620,591,128,4200,666,0
1477,820,281,300,793,349,760,607,798,3960,1039,0
9602,3217,2909,90,341,299,820,508,700,3780,2777,1
1725,70,30,150,144,128,830,123,134,3490,154,0
2783,79,97,150,74,166,130,142,128,4140,1552,1
8725,1012,426,240,779,134,445,229,815,5160,24,0
8293,733,380,90,373,538,950,565,700,3780,2689,1
5231,1006,480,150,619,485,400,134,815,2880,2765,0
10865,1033,61,240,1153,815,750,458,299,3540,3519,0
8376,244,50,165,368,815,910,622,413,3960,1346,0
2040,890,588,240,482,658,1020,887,349,335,213,1
9372,121,39,150,174,614,455,177,815,3565,902,0
5643,2767,1588,240,1390,411,850,960,128,3960,240,0
14616,761,509,180,372,128,265,147,815,5425,1415,0
7927,1747,282,90,1495,281,1420,1236,700,3780,241,0
9921,48,15,135,112,815,385,161,770,6365,7,0
4870,397,64,300,570,609,820,637,815,5100,7,1
1623,4659,4318,230,499,398,575,599,349,385,1540,0
99,1645,1165,300,748,671,1045,919,609,1140,1145,0
8730,1011,56,90,988,815,1220,1014,700,3780,153,0
10172,1391,414,240,1170,815,995,948,671,4680,123,0
10438,163,88,240,274,815,190,153,233,5220,769,0
8075,13205,4212,180,498,371,1330,1679,256,3090,1214,1
2857,2589,1976,180,733,671,930,937,349,550,1807,0
8509,1190,321,90,899,256,1240,1053,700,3780,2813,0
13148,902,674,90,260,700,800,409,671,3780,1397,0
9435,156,54,150,192,614,455,207,815,3565,840,0
14215,2041,1718,90,353,299,825,592,700,3780,8242,1
4026,1119,180,240,1125,815,930,832,476,6990,1740,0
6580,360,195,90,186,700,1855,1403,281,3780,76,0
4265,3429,3145,180,399,809,1235,1055,149,6960,2532,1
5755,1801,1711,840,870,734,1020,672,349,764,1269,1
12494,493,404,150,179,233,375,146,815,3260,1051,0
8165,1427,1301,240,321,609,765,625,128,4020,653,0
7238,2235,1211,150,1127,349,175,195,238,340,1162,0
8133,1114,1008,150,215,349,50,124,815,5100,76,1
8827,1223,179,90,1074,815,1220,1038,700,3780,889,0
10133,1385,546,90,866,281,1200,1108,700,3780,1519,0
6491,941,418,90,555,700,1270,1003,281,3780,59,0
4073,1175,376,240,994,815,740,805,206,5100,6589,0
7647,167,61,150,203,815,155,131,128,4200,9,0
7315,1459,4,300,291,798,685,501,485,3960,231,0
6505,872,141,150,832,349,145,166,128,4200,491,0
12719,1911,325,90,1602,128,1635,1369,700,3780,598,0
9652,1084,518,420,1009,349,1240,929,671,335,17495,0
8584,1490,1083,240,599,431,750,1461,128,3960,658,0
766,225,195,300,306,555,1845,691,356,2940,33,0
10276,145,167,180,91,485,160,278,610,3350,584,0
9971,4807,4231,90,594,187,750,596,700,3780,226,0
4356,2335,2067,90,308,671,795,566,700,3840,560,1
372,1139,213,180,1046,597,1055,853,815,6460,849,0
11203,499,698,420,187,485,395,138,815,5395,91,0
2945,1022,92,240,1116,815,750,447,299,3540,941,0
79,2390,1609,300,1069,789,1050,887,128,3960,33,1
5136,6423,5950,420,847,349,1079,847,456,356,3109,0
4986,167,28,150,229,431,795,505,815,2880,65,0
2115,4140,3011,90,1153,700,860,443,413,3780,2631,0
10731,993,78,240,1101,815,995,874,671,4680,8,0
2882,764,503,180,442,671,930,898,349,550,1508,0
2745,430,78,180,452,391,660,414,281,3960,309,0
12367,839,425,210,569,233,375,174,815,5475,21,0
1155,722,520,90,222,456,880,546,700,3780,157,0
588,297,229,540,680,411,795,770,349,550,4917,0
13057,1189,866,240,924,485,355,160,281,4020,5320,0
10772,175,78,240,279,815,215,179,128,4890,715,0
5692,2861,2786,240,260,411,850,640,128,3960,3411,1
10267,1280,1178,240,304,403,1195,1019,809,3960,500,0
8182,1109,608,150,591,349,350,90,815,2880,251,0
628,615,515,180,220,151,660,290,308,2760,3868,1
3560,160,27,240,329,815,285,208,485,5160,3297,0
12617,867,107,90,786,257,575,261,700,3780,1285,1
776,1239,660,180,840,671,920,964,349,550,777,0
6883,1089,527,180,682,349,740,561,815,5040,3460,0
366,1006,164,180,962,597,1055,904,815,5040,2259,0
4490,197,45,240,355,815,280,229,485,5160,1377,0
10768,1017,50,240,1153,815,995,872,671,4680,192,0
14454,3758,3036,90,758,700,1270,815,281,3780,3491,0
9529,188,165,150,113,614,455,179,815,3565,878,0
5054,1080,308,150,862,597,1050,812,815,3490,2720,0
8456,7391,6997,120,389,236,390,205,815,5040,313,1
5239,716,21,150,799,770,385,152,128,4170,221,1
12057,551,165,660,888,349,1291,680,128,3960,1947,1
1484,2570,1511,90,1088,815,1210,943,700,3780,31,0
4173,220,56,240,357,815,285,290,153,5160,5082,0
262,351,98,240,433,609,825,672,815,2880,1023,0
9355,176,63,150,202,614,455,166,815,5005,892,0
385,1164,173,180,1111,597,1055,836,815,6460,872,0
5124,684,446,135,157,431,535,482,256,1520,205,0
6269,3634,3297,90,378,700,1315,1146,256,3780,2992,0
6818,564,344,90,273,700,1240,990,815,3780,57,0
9100,101,35,240,176,727,2700,2469,128,3960,1523,1
1695,121,22,150,226,128,890,272,134,3490,710,0
2547,1036,1090,300,208,256,700,527,431,4080,1102,0
1903,1845,1489,90,387,431,1745,1459,700,3780,22,0
14036,5994,5248,240,943,128,860,674,628,3960,2076,0
10436,764,51,240,895,815,290,221,485,5160,5821,0
2831,25,32,180,123,166,220,143,128,4140,1,1
1198,3807,3642,90,191,520,735,461,700,3780,1343,0
930,4527,42,165,4605,236,1075,858,413,3960,1056,0
1454,1486,232,90,1282,815,1210,996,700,3780,55,0
2804,1099,362,150,837,166,135,162,128,4230,4160,1
259,189,144,240,218,476,975,720,815,5040,886,0
11556,1563,568,180,1133,609,697,678,571,4080,1501,0
7002,2380,2268,150,211,128,115,103,727,4230,4300,0
13986,1297,935,240,556,128,970,744,456,3960,21847,0
5228,645,300,150,441,485,400,135,815,2880,63,0
11973,7756,866,90,6926,349,1215,842,700,3780,835,1
9380,76,80,150,86,614,455,202,815,3565,861,0
10769,2344,19,420,2738,349,1749,1712,201,2471,8340,0
135,1418,1071,300,594,609,825,685,815,5325,78,0
14622,832,383,180,569,128,265,213,815,6445,1335,0
3949,1095,61,240,1221,815,1020,890,671,4680,90,0
5008,138,28,240,276,476,975,925,815,5040,3519,0
4703,1198,29,240,1358,815,1020,845,671,4680,1604,0
4520,3819,3689,90,160,671,795,445,700,3780,1403,1
9112,155,108,150,166,727,125,160,128,4230,3368,1
253,2925,129,240,2975,476,985,763,815,5040,812,0
1670,4179,2061,240,2311,456,1015,792,128,3120,1496,1
12173,1171,803,180,516,671,945,875,349,550,1862,0
11864,2867,332,90,914,128,1430,1235,700,3780,1784,0
13312,408,149,240,446,441,976,976,128,3960,138,1
10523,1425,93,240,1514,815,760,683,609,7680,2320,0
2062,9191,8999,90,1756,597,1105,725,700,3780,73,0
5980,125,107,120,90,727,100,174,101,2880,1128,0
5018,1062,165,180,1017,597,1050,930,815,6460,791,0
14620,730,170,180,688,128,265,141,815,5425,4256,0
4148,317,54,135,332,815,380,109,770,9250,38,0
12611,187,160,150,115,281,540,146,166,2850,766,0
10451,6188,6063,240,342,752,325,332,349,460,1157,0
9506,50,27,150,170,614,455,135,815,3565,3746,0
57,190,136,150,140,431,795,580,815,2880,1636,0
5459,515,408,1500,1547,371,1000,862,815,5100,70,1
13385,2945,1779,300,1438,308,665,179,555,1905,8,1
336,399,10,300,616,609,820,624,815,5315,104,0
7480,235,216,300,269,609,725,678,233,1140,185,0
12139,244,12,150,354,809,725,485,128,4230,1148,1
3720,336,347,180,109,128,1140,895,815,5370,170,0
4299,1202,152,240,1244,815,760,744,609,7680,1286,0
2071,1911,1696,90,241,597,1150,919,700,3780,437,1
4715,202,27,240,358,815,280,190,485,5160,1205,0
11389,976,579,240,590,366,400,137,128,3960,270,1
10665,212,29,135,257,815,285,162,485,5160,158,0
25,388,267,165,231,555,855,596,815,3780,83,0
302,218,115,150,188,431,795,482,815,2880,157,0
13535,5660,5740,300,244,476,1005,801,671,1200,974,0
12741,1381,636,90,791,128,1230,957,700,3840,16440,1
13637,14854,14845,300,309,555,735,543,371,1560,167,0
155,475,129,150,436,431,855,713,815,2880,1138,0
11819,5825,3875,90,2002,252,735,467,700,3780,2751,1
14199,354,1,240,573,490,1045,938,128,3960,1587,1
1082,7488,7238,240,454,371,995,741,128,3960,4874,1
8581,1697,1627,240,277,411,855,608,128,3960,4295,0
8209,8474,7242,90,1260,698,600,218,700,3780,11284,1
6830,1386,814,90,634,700,605,167,698,3780,1683,0
5877,4379,4117,90,281,456,905,547,700,3780,321,0
4427,1454,592,300,1102,694,665,644,349,550,4014,0
7598,1346,335,240,1161,493,4020,5511,128,3960,152,1
1696,223,176,150,151,128,110,156,281,4230,596,0
14471,841,244,420,965,485,280,171,815,4740,1480,1
10855,1112,162,240,1135,815,705,638,555,5820,2714,0
6604,151,48,240,307,128,960,689,597,3960,195,0
10477,1474,308,240,1351,815,1020,931,671,4680,242,0
4036,1545,1107,240,648,548,925,667,128,3960,1288,0
2773,147,138,180,132,166,220,155,128,4140,1915,1
5134,385,367,420,406,349,1079,913,456,356,4975,0
13387,1144,847,150,408,485,120,178,128,4230,1318,1
3842,1336,183,240,1344,815,890,841,597,5160,270,0
2439,120,262,300,98,431,1020,940,798,3960,9166,1
5893,1270,1222,240,228,800,875,746,128,3960,5384,1
12706,1414,931,90,511,128,1230,855,700,3780,221,0
8252,1550,1317,90,263,476,1760,1357,700,3780,2314,1
8358,1300,1232,90,107,113,1105,741,700,3780,476,0
11855,1350,579,120,829,527,145,231,281,2850,900,1
5393,4561,3066,90,1589,476,1360,1049,128,3780,19178,1
10288,505,360,720,775,556,270,85,281,3480,805,1
5727,3827,40,180,3907,597,750,338,815,5400,1608,0
13261,2048,1568,420,852,548,880,926,349,550,398,0
9495,795,777,420,394,349,942,781,308,318,173,0
249,388,121,240,437,476,975,921,815,5100,20,1
4932,418,32,180,514,216,735,484,815,2880,147,0
11243,737,111,150,802,238,225,149,128,4170,1909,0
5969,939,299,300,914,349,760,623,798,3960,1368,0
8600,1420,1261,150,292,411,585,628,128,4230,4282,1
5063,1076,258,150,908,597,1050,780,815,3490,3837,0
2601,554,63,240,677,815,515,173,140,6150,6679,0
10007,190,177,240,216,815,290,152,281,5100,768,0
7556,600,178,270,628,216,735,637,815,3780,1479,1
10652,762,63,240,882,815,295,184,527,5220,1934,0
3980,129,19,135,185,815,285,177,485,5160,163,0
4732,338,188,135,227,815,845,710,371,5220,1765,0
1626,1085,47,90,1068,815,1210,1006,700,3780,123,0
7741,5892,2911,150,3084,732,275,238,128,4200,834,0
5237,4252,2377,90,1913,206,805,404,700,3780,867,1
14652,6876,6895,300,221,140,835,705,431,4080,173,0
5000,172,137,240,212,476,975,693,815,5040,3825,0
637,626,109,240,700,750,435,271,128,4020,1400,1
13008,558,334,90,255,700,800,378,671,3780,1417,0
2694,2351,1462,150,1005,456,790,757,128,4200,1538,0
77,512,559,300,193,431,775,689,815,5320,47,0
7868,871,997,90,435,233,1385,1221,700,3780,1580,0
4193,705,119,240,769,815,215,184,128,4890,458,0
6957,372,53,240,533,128,960,677,476,3960,1196,0
8777,3858,3236,90,649,700,800,371,671,3780,1053,0
3764,1338,146,240,1372,815,620,572,216,6300,738,0
6328,1473,1280,90,224,485,1250,901,700,3780,1573,0
10698,317,104,270,470,700,810,819,349,550,768,0
5351,970,410,150,666,610,140,186,128,3720,4839,1
1728,1223,560,240,856,456,1015,979,128,3960,1398,0
4497,1011,83,240,1147,815,760,465,299,3540,946,0
8870,1391,791,90,630,700,535,126,468,3780,1427,0
4435,2511,2404,90,240,671,790,557,700,3780,1239,1
8967,478,135,90,377,700,1275,899,815,3780,13,0
3403,1106,501,90,660,700,860,447,413,3780,116,0
8394,537,405,90,180,113,1130,779,700,3780,190,0
1125,4130,3317,90,838,456,905,567,700,3420,2805,1
10297,980,579,240,583,485,370,214,610,4020,3988,0
2738,360,245,300,409,555,870,689,341,1620,200,0
6719,667,339,90,349,485,1250,966,700,3780,2,0
62,1195,1155,300,323,789,1050,886,128,3960,1329,1
4652,122,126,240,174,815,240,404,349,5250,338,0
12199,1473,1226,180,394,809,545,734,128,4140,175,0
4197,743,218,210,675,233,1000,900,815,2880,5502,1
8203,14715,14326,300,720,555,760,665,371,1500,144,0
21,2969,2627,300,585,609,820,756,815,5315,2614,0
9723,442,257,150,275,610,195,155,349,385,908,0
6833,2706,2211,90,521,700,815,424,206,3780,20340,0
13400,580,290,180,410,151,645,262,308,1620,401,1
9282,4499,4246,90,289,700,1470,972,476,3780,1009,0
7475,1525,1070,300,739,609,720,532,256,4140,1709,0
621,279,361,240,114,750,420,163,128,3960,1333,1
254,161,77,240,255,476,975,750,815,5040,2238,0
6706,203,120,150,177,128,110,79,815,4230,513,0
6462,2354,1349,90,1034,700,585,234,257,3780,5727,0
227,199,60,240,313,476,975,729,815,5040,14,0
7227,3243,2138,780,1855,349,1245,1097,671,335,12,0
2730,1111,196,90,951,635,795,524,700,3780,75,1
10919,145,29,135,206,815,295,208,527,5100,111,0
903,1088,576,150,674,134,220,184,128,4230,3833,1
2641,950,455,180,615,571,335,235,281,4020,1303,0
2109,1722,1438,90,317,700,1625,1356,128,3780,4240,0
8270,22664,22969,90,1174,476,1130,1233,128,3780,222,0
11534,365,273,150,235,128,575,495,206,4230,667,0
8062,1175,211,300,1211,609,905,899,597,2760,4065,0
13105,1914,629,90,1315,700,1240,962,281,3840,1631,0
8086,339,240,150,206,411,585,784,128,4230,739,1
5677,611,529,150,239,134,180,865,128,4200,351,0
7076,6165,6205,300,222,371,840,733,431,1650,576,1
14225,3388,2903,90,528,299,825,524,700,3780,1789,1
11844,5943,2238,90,3735,128,1106,706,441,3780,2241,0
13771,3115,2860,300,518,431,820,360,256,3870,498,0
13006,976,418,90,588,700,800,409,671,3780,965,0
7760,21505,22193,90,359,233,1430,1217,700,3780,1352,0
14530,1656,799,90,902,485,1250,830,700,3780,608,0
10336,187,32,135,249,815,285,228,485,5160,191,0
8896,236,91,240,350,128,1045,876,700,3960,3,0
5033,1016,119,180,1017,597,1050,897,815,5580,1371,1
10869,1178,167,240,1193,815,705,669,555,5760,1056,0
11164,1708,585,420,1454,349,900,684,783,1454,4733,1
5366,15,61,240,140,128,150,177,134,4230,3915,0
3313,34676,33972,90,734,256,1240,879,700,3780,155,0
7815,1495,692,90,831,485,1240,964,700,3780,298,0
7374,1320,493,300,1149,308,775,672,485,1140,141,0
7699,1158,465,180,813,149,1080,1219,431,6960,577,0
10861,962,50,240,1091,815,995,811,671,4680,373,0
215,311,157,300,402,609,825,649,815,5100,17,1
9756,227,128,135,180,815,285,239,485,5160,24,0
13018,3988,3837,90,194,671,815,498,700,3780,5555,1
1913,3516,243,90,3211,308,1040,2124,233,3780,663,0
6350,1590,1467,150,237,413,760,716,128,4200,1057,0
6965,284,224,240,274,371,995,697,128,3960,558,1
11503,1381,1036,150,450,800,620,604,128,4200,461,0
9214,6050,5212,90,871,700,905,484,597,3780,33132,0
9508,349,215,150,254,750,145,237,349,393,268,1
8657,120,96,150,125,583,110,115,128,4230,275,1
410,1104,190,180,1034,597,1055,1003,815,5040,110,1
8309,11344,11236,90,131,113,1105,757,700,3780,501,0
3723,1085,61,240,1212,815,760,684,609,7680,70,0
51,319,55,300,506,609,825,557,815,5100,25,1
6661,1297,1214,240,286,128,970,718,456,3960,253,0
2108,1077,431,90,694,700,1285,943,485,3780,3163,0
6949,1125,1055,240,265,128,970,751,456,3960,1405,0
5143,3121,2753,420,731,349,1069,877,456,356,4780,0
824,875,305,180,699,761,355,133,609,1620,1213,1
7859,2418,1720,240,878,233,395,146,398,9700,1111,0
4211,1169,179,240,1173,815,685,766,555,5760,1090,0
8144,1886,41,150,1940,149,505,469,128,4200,883,0
1893,3258,1265,90,2058,431,1745,1393,700,3780,23,0
14415,2505,2040,90,529,700,880,523,597,3780,6781,0
5286,704,295,240,598,610,425,167,128,3960,950,1
10651,7441,6401,90,1325,128,1635,1379,700,3780,1053,1
9601,3762,3227,90,565,299,820,457,700,3780,920,1
334,212,112,270,310,216,735,475,815,5040,9,1
11886,8035,7318,300,975,809,1335,947,403,3840,2635,0
2311,14665,13372,300,1566,555,870,668,341,1620,399,0
6374,1302,380,240,1122,128,970,733,456,3960,318,0
12493,772,112,420,1055,700,1390,1371,128,3960,395,0
4911,1461,621,420,1240,349,1079,888,456,356,1025,0
14278,3103,2419,420,1076,349,1046,806,441,1049,2422,0
10027,1006,97,240,1092,815,380,259,524,5460,3815,0
4059,40,6,135,115,815,285,163,485,5160,147,0
11978,1446,502,540,1452,609,975,742,349,453,277,1
3622,5056,4818,90,300,700,1285,1031,256,3780,2935,0
9358,680,213,360,796,485,750,553,609,1140,175,0
3148,1742,1577,90,207,671,820,638,700,3780,28,0
10791,1067,35,240,1211,815,940,802,476,7050,3968,0
14102,560,495,210,195,556,480,45,281,2880,529,1
10942,742,84,240,836,815,290,154,281,5100,1556,0
8303,8698,8620,90,114,113,1105,743,700,3780,462,0
6903,125,108,150,372,571,520,209,256,1200,1011,0
279,530,186,300,525,476,985,1091,815,5100,226,1
13879,380,259,120,183,727,110,237,281,2220,3095,1
10952,395,154,240,430,815,215,151,128,4890,618,0
966,7360,7205,300,401,341,785,591,555,1560,5908,0
9541,2607,2205,150,583,413,850,847,349,1846,658,1
12163,3233,3200,240,248,809,725,578,128,3960,4139,1
3825,1228,161,240,1250,815,760,720,609,7680,2895,0
3851,1030,96,240,1125,815,890,864,597,5160,225,0
3053,2266,2167,90,140,671,815,618,700,3780,1002,1
1968,367,107,90,285,252,735,509,700,3780,2991,1
8707,1679,1573,300,383,431,811,501,256,2940,334,0
9655,985,267,240,909,456,1015,787,128,3960,1016,0
1214,1464,114,180,1460,257,950,970,149,6960,9163,1
10148,188,126,240,242,815,515,277,140,6150,682,0
927,3307,51,165,3376,236,895,637,413,3960,1263,0
326,2808,1955,150,944,456,1030,782,128,3960,178,0
11059,1100,155,155,1041,134,180,163,128,2850,262,0
1310,3004,626,240,2580,398,815,675,456,9700,197,0
3920,2022,1739,90,327,597,1145,934,700,3780,570,1
4246,181,23,240,344,815,215,172,128,4890,889,0
9855,1046,229,300,1111,628,920,826,128,3960,66241,1
11020,2810,2567,150,332,134,100,218,281,2880,613,0
10446,142,74,135,142,815,215,183,128,4890,730,0
10508,156,152,240,193,815,240,149,349,5250,744,0
8854,621,65,90,585,815,1220,917,700,3780,96,0
12430,1229,874,180,475,671,900,1765,349,550,4076,0
6532,1133,418,90,744,700,860,570,413,3780,1265,0
7321,1184,801,330,708,349,952,817,671,348,564,0
3375,292,114,180,345,609,683,594,349,4080,9798,0
1289,1209,1156,150,142,610,165,191,128,4200,189,0
4003,1088,702,210,538,233,255,157,815,5040,141,1
5594,1407,1349,150,172,411,850,581,128,3660,11955,1
8070,1398,1340,150,155,411,585,609,128,4230,1159,1
1271,1018,945,150,167,610,160,226,128,4230,2663,1
9320,1245,304,90,968,815,1220,1017,700,3780,62,0
13291,3313,3137,240,370,441,970,806,128,3960,1123,1
67,2413,1573,240,1068,789,1050,887,128,3900,1653,1
10810,1004,42,240,1145,815,890,824,597,5160,260,0
5617,1412,1331,150,186,411,850,594,128,4230,1365,1
5315,1059,467,150,702,610,155,164,128,4230,1828,1
13635,14715,14213,300,782,555,735,704,371,1560,16,0
7426,1220,1424,300,76,256,895,1346,308,2220,347,0
6658,350,427,435,358,490,585,493,555,2280,1447,1
13440,1155,871,150,443,485,390,174,128,4230,1103,1
363,17574,17007,90,607,349,1215,898,700,3780,263,0
1698,212,179,150,140,128,890,209,134,3490,798,0
12656,1376,983,90,423,128,1230,722,700,3780,1197,0
4698,237,77,135,245,815,285,194,485,5160,184,0
10242,1683,238,240,1624,798,745,680,815,5700,720,2
586,1250,246,150,1112,391,100,140,128,4230,1308,1
5646,229,163,240,410,609,770,660,128,3960,1292,1
7458,13480,13491,300,253,555,740,540,371,1560,111,0
9029,2533,2153,180,1369,527,895,161,149,1140,60251,1
2941,180,94,240,271,815,945,863,403,5160,674,0
10257,799,279,150,626,721,125,194,128,4170,94,1
12618,245,283,150,67,166,140,163,128,4230,3394,1
9525,115,130,360,314,485,715,476,216,1560,3024,1
6750,5563,4856,90,797,527,1380,989,700,3780,445,1
11635,122,19,240,311,128,1035,778,700,3960,19,0
3603,1948,1544,90,465,700,1275,878,128,3780,292,0
10759,99,21,135,159,815,290,158,485,5160,107,0
7539,3335,3014,300,569,431,680,473,256,4020,362,0
11619,393,158,180,383,609,677,589,128,4080,35,0
8253,1821,445,90,1406,431,1780,1461,700,3780,544,0
8213,844,67,150,867,750,540,160,485,720,129,0
4333,1352,38,240,1513,815,760,760,609,7680,3686,0
3886,596,383,240,390,286,985,926,128,3960,340,0
4965,50,8,240,209,476,975,798,815,5160,3139,1
2067,2163,1913,420,629,349,1240,1020,671,335,130,0
11232,307,299,150,85,101,60,79,727,2880,136,0
11970,309,268,210,191,388,465,409,349,372,1587,1
1119,3134,2942,90,216,456,905,514,700,3780,286,0
11084,1372,160,240,1415,815,995,843,671,4680,162,0
10906,77,68,135,83,815,295,189,485,5160,143,0
10877,676,180,240,690,815,205,161,233,5220,1572,0
5379,1343,365,90,1036,695,1665,1289,700,3780,512,0
7139,1025,128,240,1087,815,1020,884,671,4680,136,0
3616,273,63,240,400,815,215,155,128,4890,1395,0
9639,1117,172,150,1045,456,760,763,128,3740,2077,1
11435,1414,751,90,714,700,1285,924,485,3780,1271,0
6329,1299,1058,90,703,485,1250,905,700,3780,162,0
562,1021,278,150,838,391,100,120,128,4230,1325,1
10709,148,86,240,251,815,215,168,128,5010,663,0
2666,1575,1205,300,619,671,1045,965,609,1140,1407,0
9040,1100,22,240,1281,128,880,698,800,3960,119,0
6897,1139,1068,240,268,128,970,751,456,3960,87,0
9109,155,163,150,87,727,125,155,128,4230,574,1
8098,518,264,150,362,431,500,484,128,4200,1844,0
7423,1730,1316,180,544,753,1855,1094,511,9780,5782,1
4449,1053,110,240,1121,815,930,795,476,6990,7361,0
8514,1203,256,90,987,256,1240,1024,700,3780,2836,0
9687,146,123,150,113,610,500,577,349,385,2972,0
11405,570,27,240,776,128,960,653,476,3960,280,0
9053,1472,722,180,840,349,740,545,815,2880,8617,1
11675,382,200,150,295,809,470,500,128,4230,937,1
2501,179,35,150,237,391,80,120,281,2880,17,0
404,7527,6086,90,1575,476,1865,1550,700,3780,930,1
5139,3513,2995,420,900,349,1074,878,456,356,799,0
2659,220,130,180,210,391,660,360,281,3960,310,0
1336,13644,12719,360,1256,485,845,809,308,2700,70,0
11258,4770,3462,420,1679,341,1015,1093,349,460,1487,0
12266,1167,692,180,642,671,930,865,349,550,1551,0
4512,3396,3048,240,555,548,920,720,128,3960,876,0
8690,221,131,150,192,308,620,580,128,4200,618,0
963,1480,207,420,1682,476,1215,651,576,9480,10370,0
2979,208,92,240,325,815,290,289,485,5160,1836,0
4537,11994,11627,240,578,548,920,612,128,3960,310,0
14249,809,234,90,615,700,795,393,671,3780,1717,0
12821,473,475,150,103,166,140,158,128,4230,5979,1
1185,16116,11391,90,4775,349,1340,1031,700,3780,515,1
9002,1278,175,180,1223,149,585,587,349,6960,1845,0
9089,1435,1215,180,334,409,510,516,281,2850,4039,1
8071,1689,1655,300,313,431,811,505,256,2940,88,0
6373,3125,1214,90,1943,700,730,510,789,3780,3289,0
5854,1528,1414,150,227,413,730,708,128,4200,790,0
597,936,582,150,484,571,140,213,128,4170,1230,1
9730,955,174,300,1036,628,920,709,128,3960,229,1
3272,2402,1566,660,1436,441,900,2950,349,550,3276,0
8132,188,115,150,188,281,490,105,134,2490,41,0
4108,1620,1140,300,772,671,1045,855,609,1140,2773,0
5965,895,246,300,918,349,760,673,798,3960,1340,0
1064,3387,3210,240,394,371,995,822,128,3960,117,0
5750,1774,811,90,1010,349,1215,831,700,3780,40,1
6158,5688,5395,90,326,700,1315,1134,256,3780,346,0
12814,1603,1550,240,233,445,970,972,128,3960,1685,1
14426,1852,1455,90,544,485,1250,983,700,3780,192,0
2907,251,51,90,243,579,1005,777,128,3780,1,0
6935,4620,4328,260,522,609,1165,808,256,600,405,0
12227,3026,1817,90,1469,128,1430,1314,700,3780,99,0
2447,105,146,300,64,216,690,748,798,3960,4777,1
4045,748,67,135,778,815,290,219,485,5160,176,0
9230,1150,701,90,477,700,625,196,174,3780,214,0
10462,1239,693,240,743,134,725,605,609,3060,7440,1
8554,2758,2536,240,479,411,855,871,128,3650,2146,1
11499,5900,5530,300,630,671,1045,984,609,1560,6102,1
9045,1450,312,240,1389,128,1045,805,700,3960,639,0
12927,235,111,300,400,308,795,674,485,1140,891,0
964,2227,2083,90,300,671,795,603,700,3780,1898,1
8691,420,449,300,232,555,820,633,356,3960,166,0
12623,701,29,180,797,166,230,166,128,4140,5694,1
14142,1078,621,240,653,128,785,514,809,3960,1052,0
4473,256,36,135,298,815,280,180,485,5160,4010,0
11278,3039,3113,300,1643,798,720,560,349,3960,13545,0
11571,1825,447,240,1576,256,1055,867,700,3960,527,0
4851,160,15,300,586,809,910,756,371,3960,1097,0
13135,864,179,90,722,700,705,353,403,3840,7,0
8068,1534,1447,150,166,411,615,582,128,4200,1883,0
11852,925,819,180,304,671,880,997,299,6660,2421,0
14539,1084,761,90,378,485,1250,899,700,3780,3,0
11576,4205,5405,1420,165,771,485,300,555,1140,1419,1
2435,250,96,180,274,391,660,380,281,3960,3204,0
5771,696,503,120,247,423,865,407,256,3360,177,0
7828,3276,2676,90,632,441,720,198,579,3780,4900,0
5312,100,80,240,204,128,765,678,610,3600,5,0
8549,1522,1416,240,332,411,855,889,128,3960,1157,0
8017,665,97,300,822,308,925,871,597,2760,66,0
9157,638,262,90,438,456,1035,812,700,3780,1372,0
7831,759,207,150,653,366,400,196,128,4230,5108,1
9289,1354,212,90,1175,815,1220,994,700,3780,77,0
10141,115,35,240,261,815,195,213,233,5220,504,0
14128,3515,2403,90,1142,206,805,544,700,3780,720,1
11876,1639,1438,180,318,485,610,149,727,2880,659,0
2599,347,320,135,135,815,295,175,527,5100,114,0
10084,1519,524,90,1037,281,1200,1042,700,3780,297,0
11426,4003,3586,150,519,366,120,196,128,4230,3296,1
2742,330,169,180,266,391,660,395,281,3960,399,0
13722,195,142,300,384,308,795,724,485,1140,662,0
1260,4351,4086,180,440,233,855,655,149,1140,242,1
7712,1418,581,240,1101,789,1040,936,128,3960,1243,1
10880,160,53,240,286,815,285,442,485,5160,1311,0
10306,1003,251,240,954,815,1020,821,671,4680,1585,0
12327,1036,316,150,835,281,155,174,128,4200,327,0
13874,926,364,360,875,326,355,140,349,2034,2207,1
5674,2589,2665,300,175,413,970,741,128,3960,1087,0
